"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"14","6","1","","76702","0","","122",""
"13","3","10","","21111","0","","274",""
"24","12","100","","36107","0","","132",""
"107","2","1000","","33206","1","","7",""
"34","59","10000","","16028","1","","40",""
"34","69","10001","","16030","1","","40",""
"34","61","10002","","16030","1","","40",""
"34","67","10003","","16032","1","","40",""
"34","59","10004","","16032","1","","40",""
"34","67","10005","","16036","1","","40",""
"34","56","10006","","16034","1","","40",""
"34","57","10007","","16032","1","","40",""
"34","55","10008","","16032","1","","40",""
"34","56","10009","","16032","1","","40",""
"107","13","1001","","33206","1","","7",""
"34","55","10010","","16034","1","","40",""
"34","59","10011","","16034","1","","40",""
"34","58","10012","","16032","1","","40",""
"34","68","10013","","16036","1","","40",""
"34","58","10014","","16034","1","","40",""
"34","60","10015","","16032","1","","40",""
"34","60","10016","","16034","1","","40",""
"34","61","10017","","16034","1","","40",""
"34","60","10018","","16036","1","","40",""
"34","67","10019","","16034","1","","40",""
"107","12","1002","","33206","1","","7",""
"34","69","10020","","16034","1","","40",""
"34","57","10021","","16036","1","","40",""
"34","56","10022","","16036","1","","40",""
"34","59","10023","","16036","1","","40",""
"34","55","10024","","16036","1","","40",""
"34","58","10025","","16036","1","","40",""
"34","55","10026","","16042","1","","40",""
"34","58","10027","","16042","1","","40",""
"34","60","10028","","16040","1","","40",""
"34","57","10029","","16038","1","","40",""
"107","11","1003","","33206","1","","7",""
"34","61","10030","","16038","1","","40",""
"34","68","10031","","16038","1","","40",""
"34","56","10032","","16038","1","","40",""
"34","58","10033","","16038","1","","40",""
"34","68","10034","","16042","1","","40",""
"31","30","10035","","4040","1","","170",""
"31","14","10036","","4040","1","","170",""
"31","12","10037","","4056","1","","170",""
"31","2","10038","","4040","1","","170",""
"31","14","10039","","4028","1","","170",""
"107","20","1004","","33206","1","","7",""
"31","20","10040","","4056","1","","170",""
"31","2","10041","","4028","1","","170",""
"31","30","10042","","4048","1","","170",""
"31","3","10043","","4028","1","","170",""
"31","19","10044","","4048","1","","170",""
"31","2","10045","","4078","1","","170",""
"31","13","10046","","4056","1","","170",""
"31","11","10047","","4056","1","","170",""
"31","15","10048","","4028","1","","170",""
"31","2","10049","","4068","1","","170",""
"107","19","1005","","33206","1","","7",""
"31","3","10050","","4034","1","","170",""
"31","19","10051","","4040","1","","170",""
"31","11","10052","","4040","1","","170",""
"31","20","10053","","4040","1","","170",""
"31","2","10054","","4056","1","","170",""
"31","11","10055","","4048","1","","170",""
"31","12","10056","","4048","1","","170",""
"31","13","10057","","4048","1","","170",""
"31","15","10058","","4048","1","","170",""
"31","2","10059","","4048","1","","170",""
"57","4","1006","","52719","0","","36",""
"31","3","10060","","4056","1","","170",""
"31","3","10061","","4048","1","","170",""
"31","14","10062","","4056","1","","170",""
"31","19","10063","","4056","1","","170",""
"31","16","10064","","4130","1","","246",""
"31","16","10065","","4128","1","","246",""
"31","16","10066","","4012","1","","246",""
"31","16","10067","","4070","1","","246",""
"31","16","10068","","4116","1","","246",""
"31","16","10069","","4126","1","","246",""
"57","9","1007","","52719","0","","36",""
"31","16","10070","","4082","1","","246",""
"31","16","10071","","4090","1","","246",""
"31","16","10072","","4102","1","","246",""
"31","16","10073","","4110","1","","246",""
"31","16","10074","","4118","1","","246",""
"34","56","10075","","16030","1","","40",""
"34","68","10076","","16030","1","","40",""
"34","61","10077","","16028","1","","40",""
"34","68","10078","","16028","1","","40",""
"34","61","10079","","16036","1","","40",""
"57","10","1008","","52719","0","","36",""
"34","60","10080","","16042","1","","40",""
"34","69","10081","","16042","1","","40",""
"34","57","10082","","16042","1","","40",""
"34","67","10083","","16046","1","","40",""
"34","68","10084","","16046","1","","40",""
"34","69","10085","","16046","1","","40",""
"34","67","10086","","16044","1","","40",""
"34","55","10087","","16048","1","","40",""
"34","60","10088","","16044","1","","40",""
"34","69","10089","","16044","1","","40",""
"57","5","1009","","52719","0","","36",""
"34","56","10090","","16050","1","","40",""
"31","7","10091","","4025","0","","158",""
"31","1","10092","","4025","0","","158",""
"31","10","10093","","4037","0","","158",""
"31","10","10094","","4031","0","","158",""
"31","6","10095","","4031","0","","158",""
"31","4","10096","","4067","0","","158",""
"31","7","10097","","4037","0","","158",""
"31","1","10098","","4037","0","","158",""
"31","8","10099","","4051","0","","158",""
"24","11","101","","36107","0","","132",""
"57","6","1010","","52719","0","","36",""
"31","9","10100","","4051","0","","158",""
"31","2","10101","","4037","0","","158",""
"31","5","10102","","4067","0","","158",""
"31","6","10103","","4059","0","","158",""
"31","3","10104","","4037","0","","158",""
"31","3","10105","","4051","0","","158",""
"31","2","10106","","4043","0","","158",""
"31","1","10107","","4043","0","","158",""
"31","4","10108","","4037","0","","158",""
"31","10","10109","","4043","0","","158",""
"100","7","1011","","77107","0","","23",""
"31","9","10110","","4043","0","","158",""
"31","5","10111","","4043","0","","158",""
"31","5","10112","","4059","0","","158",""
"18","3","10113","","5101","0","","538",""
"18","10","10114","","5101","0","","538",""
"18","8","10115","","5101","0","","538",""
"18","2","10116","","5101","0","","538",""
"18","1","10117","","5101","0","","538",""
"18","9","10118","","5101","0","","538",""
"18","5","10119","","5101","0","","538",""
"100","8","1012","","77107","0","","23",""
"18","6","10120","","5101","0","","538",""
"18","7","10121","","5101","0","","538",""
"18","4","10122","","5101","0","","538",""
"31","6","10123","","4043","0","","158",""
"31","7","10124","","4043","0","","158",""
"31","8","10125","","4043","0","","158",""
"31","3","10126","","4043","0","","158",""
"31","4","10127","","4043","0","","158",""
"31","3","10128","","4059","0","","158",""
"31","10","10129","","4051","0","","158",""
"100","1","1013","","77107","0","","23",""
"31","7","10130","","4051","0","","158",""
"31","2","10131","","4051","0","","158",""
"31","4","10132","","4051","0","","158",""
"31","1","10133","","4059","0","","158",""
"31","10","10134","","4059","0","","158",""
"31","9","10135","","4059","0","","158",""
"31","9","10136","","4067","0","","158",""
"31","7","10137","","4059","0","","158",""
"31","8","10138","","4059","0","","158",""
"31","10","10139","","4067","0","","158",""
"100","2","1014","","77107","0","","23",""
"31","6","10140","","4067","0","","158",""
"31","7","10141","","4067","0","","158",""
"31","2","10142","","4067","0","","158",""
"31","4","10143","","4001","0","","156",""
"31","10","10144","","4001","0","","156",""
"31","3","10145","","4001","0","","156",""
"31","9","10146","","4001","0","","156",""
"31","6","10147","","4001","0","","156",""
"31","8","10148","","4001","0","","156",""
"31","7","10149","","4001","0","","156",""
"100","3","1015","","77107","0","","23",""
"31","5","10150","","4001","0","","156",""
"31","2","10151","","4001","0","","156",""
"31","1","10152","","4001","0","","156",""
"31","14","10153","","4060","1","","169",""
"31","15","10154","","4060","1","","169",""
"31","20","10155","","4060","1","","169",""
"31","19","10156","","4060","1","","169",""
"31","30","10157","","4060","1","","169",""
"18","3","10158","","5092","1","","544",""
"18","9","10159","","5092","1","","544",""
"100","4","1016","","77110","0","","23",""
"18","6","10160","","5092","1","","544",""
"18","1","10161","","5092","1","","544",""
"18","7","10162","","5092","1","","544",""
"18","5","10163","","5092","1","","544",""
"18","10","10164","","5092","1","","544",""
"18","4","10165","","5092","1","","544",""
"18","2","10166","","5092","1","","544",""
"18","8","10167","","5092","1","","544",""
"18","3","10168","","5040","1","","102",""
"18","5","10169","","5034","1","","102",""
"100","9","1017","","77110","0","","23",""
"18","3","10170","","5028","1","","102",""
"18","9","10171","","5034","1","","102",""
"18","6","10172","","5060","1","","102",""
"18","10","10173","","5034","1","","102",""
"18","4","10174","","5028","1","","102",""
"18","4","10175","","5002","1","","102",""
"18","10","10176","","5028","1","","102",""
"18","2","10177","","5002","1","","102",""
"18","6","10178","","5002","1","","102",""
"18","1","10179","","5006","1","","102",""
"100","6","1018","","77110","0","","23",""
"18","10","10180","","5020","1","","102",""
"18","10","10181","","5002","1","","102",""
"18","2","10182","","5020","1","","102",""
"18","3","10183","","5020","1","","102",""
"18","5","10184","","5040","1","","102",""
"18","9","10185","","5002","1","","102",""
"18","8","10186","","5040","1","","102",""
"18","5","10187","","5002","1","","102",""
"18","7","10188","","5060","1","","102",""
"18","3","10189","","5002","1","","102",""
"100","8","1019","","77110","0","","23",""
"18","7","10190","","5002","1","","102",""
"18","1","10191","","5002","1","","102",""
"18","1","10192","","5060","1","","102",""
"31","20","10193","","4044","1","","169",""
"31","14","10194","","4044","1","","169",""
"31","19","10195","","4054","1","","169",""
"31","15","10196","","4044","1","","169",""
"31","20","10197","","4054","1","","169",""
"31","30","10198","","4054","1","","169",""
"31","14","10199","","4054","1","","169",""
"24","3","102","","36108","0","","132",""
"100","1","1020","","77110","0","","23",""
"31","30","10200","","4044","1","","169",""
"31","19","10201","","4044","1","","169",""
"31","15","10202","","4054","1","","169",""
"31","10","10203","","4120","1","","545",""
"31","9","10204","","4120","1","","545",""
"31","2","10205","","4120","1","","545",""
"31","7","10206","","4120","1","","545",""
"31","5","10207","","4120","1","","545",""
"31","1","10208","","4120","1","","545",""
"31","6","10209","","4120","1","","545",""
"100","3","1021","","77110","0","","23",""
"31","8","10210","","4120","1","","545",""
"31","4","10211","","4120","1","","545",""
"31","3","10212","","4120","1","","545",""
"31","10","10213","","4126","1","","246",""
"31","4","10214","","4126","1","","246",""
"31","3","10215","","4126","1","","246",""
"31","5","10216","","4126","1","","246",""
"31","7","10217","","4126","1","","246",""
"31","8","10218","","4126","1","","246",""
"31","9","10219","","4126","1","","246",""
"57","3","1022","","52107","0","","39",""
"31","1","10220","","4126","1","","246",""
"31","6","10221","","4126","1","","246",""
"31","2","10222","","4126","1","","246",""
"31","10","10223","","4114","1","","246",""
"31","7","10224","","4114","1","","246",""
"31","2","10225","","4114","1","","246",""
"31","3","10226","","4114","1","","246",""
"31","1","10227","","4114","1","","246",""
"31","9","10228","","4114","1","","246",""
"31","8","10229","","4114","1","","246",""
"57","2","1023","","52107","0","","39",""
"31","4","10230","","4114","1","","246",""
"31","5","10231","","4114","1","","246",""
"31","6","10232","","4114","1","","246",""
"31","2","10233","","4112","1","","169",""
"31","14","10234","","4112","1","","169",""
"31","15","10235","","4112","1","","169",""
"31","20","10236","","4112","1","","169",""
"31","13","10237","","4112","1","","169",""
"18","9","10238","","5028","1","","102",""
"18","6","10239","","5034","1","","102",""
"57","1","1024","","52107","0","","39",""
"18","2","10240","","5060","1","","102",""
"18","8","10241","","5028","1","","102",""
"18","10","10242","","5060","1","","102",""
"18","7","10243","","5028","1","","102",""
"18","7","10244","","5076","1","","102",""
"18","5","10245","","5028","1","","102",""
"18","8","10246","","5002","1","","102",""
"18","4","10247","","5052","1","","102",""
"18","8","10248","","5052","1","","102",""
"18","6","10249","","5024","1","","102",""
"57","8","1025","","52107","0","","39",""
"18","5","10250","","5006","1","","102",""
"18","10","10251","","5014","1","","102",""
"18","4","10252","","5014","1","","102",""
"18","9","10253","","5014","1","","102",""
"18","10","10254","","5006","1","","102",""
"18","9","10255","","5024","1","","102",""
"18","9","10256","","5006","1","","102",""
"18","2","10257","","5014","1","","102",""
"18","10","10258","","5052","1","","102",""
"18","7","10259","","5014","1","","102",""
"57","7","1026","","52107","0","","39",""
"18","6","10260","","5014","1","","102",""
"18","5","10261","","5014","1","","102",""
"18","7","10262","","5052","1","","102",""
"18","6","10263","","5006","1","","102",""
"18","1","10264","","5084","1","","102",""
"18","6","10265","","5040","1","","102",""
"18","7","10266","","5020","1","","102",""
"18","1","10267","","5040","1","","102",""
"18","2","10268","","5006","1","","102",""
"18","7","10269","","5006","1","","102",""
"57","18","1027","","52109","0","","49",""
"18","8","10270","","5006","1","","102",""
"18","3","10271","","5014","1","","102",""
"18","5","10272","","5020","1","","102",""
"18","1","10273","","5020","1","","102",""
"18","7","10274","","5084","1","","102",""
"18","6","10275","","5020","1","","102",""
"18","6","10276","","5052","1","","102",""
"18","4","10277","","5006","1","","102",""
"18","2","10278","","5052","1","","102",""
"18","3","10279","","5006","1","","102",""
"57","2","1028","","52109","0","","49",""
"18","8","10280","","5014","1","","102",""
"18","5","10281","","5024","1","","102",""
"18","7","10282","","5034","1","","102",""
"31","12","10283","","4112","1","","169",""
"31","19","10284","","4112","1","","169",""
"31","30","10285","","4112","1","","169",""
"31","11","10286","","4112","1","","169",""
"31","3","10287","","4112","1","","169",""
"31","20","10288","","4004","1","","565",""
"31","13","10289","","4004","1","","565",""
"57","5","1029","","52109","0","","49",""
"31","14","10290","","4004","1","","565",""
"31","15","10291","","4004","1","","565",""
"31","19","10292","","4004","1","","565",""
"31","11","10293","","4004","1","","565",""
"31","30","10294","","4004","1","","565",""
"31","2","10295","","4004","1","","565",""
"31","3","10296","","4004","1","","565",""
"31","12","10297","","4004","1","","565",""
"31","4","10298","","4002","1","","412",""
"31","6","10299","","4002","1","","412",""
"24","2","103","","36108","0","","132",""
"57","9","1030","","52109","0","","49",""
"31","9","10300","","4002","1","","412",""
"31","5","10301","","4002","1","","412",""
"31","10","10302","","4002","1","","412",""
"31","20","10303","","4104","1","","169",""
"31","2","10304","","4104","1","","169",""
"31","12","10305","","4104","1","","169",""
"31","19","10306","","4104","1","","169",""
"31","14","10307","","4104","1","","169",""
"31","11","10308","","4104","1","","169",""
"31","13","10309","","4104","1","","169",""
"57","8","1031","","52109","0","","49",""
"31","30","10310","","4104","1","","169",""
"31","3","10311","","4104","1","","169",""
"31","15","10312","","4104","1","","169",""
"31","19","10313","","4084","1","","169",""
"31","11","10314","","4038","1","","169",""
"31","14","10315","","4026","1","","169",""
"31","19","10316","","4094","1","","169",""
"31","15","10317","","4008","1","","169",""
"31","20","10318","","4008","1","","169",""
"31","14","10319","","4008","1","","169",""
"57","7","1032","","52109","0","","49",""
"31","19","10320","","4008","1","","169",""
"31","30","10321","","4084","1","","169",""
"31","3","10322","","4038","1","","169",""
"34","58","10323","","16012","1","","40",""
"34","67","10324","","16006","1","","40",""
"34","59","10325","","16014","1","","40",""
"34","58","10326","","16014","1","","40",""
"34","57","10327","","16014","1","","40",""
"34","69","10328","","16014","1","","40",""
"34","68","10329","","16012","1","","40",""
"57","6","1033","","52109","0","","49",""
"34","69","10330","","16040","1","","40",""
"34","67","10331","","16040","1","","40",""
"34","61","10332","","16040","1","","40",""
"34","58","10333","","16040","1","","40",""
"34","67","10334","","16038","1","","40",""
"34","57","10335","","16040","1","","40",""
"34","60","10336","","16038","1","","40",""
"34","55","10337","","16038","1","","40",""
"34","59","10338","","16042","1","","40",""
"34","69","10339","","16038","1","","40",""
"57","1","1034","","52109","0","","49",""
"34","56","10340","","16042","1","","40",""
"34","67","10341","","16042","1","","40",""
"34","56","10342","","16040","1","","40",""
"34","59","10343","","16038","1","","40",""
"34","61","10344","","16042","1","","40",""
"34","55","10345","","16040","1","","40",""
"34","59","10346","","16040","1","","40",""
"34","68","10347","","16040","1","","40",""
"18","10","10348","","5024","1","","102",""
"18","1","10349","","5014","1","","102",""
"57","3","1035","","52109","0","","49",""
"18","5","10350","","5076","1","","102",""
"18","8","10351","","5020","1","","102",""
"18","2","10352","","5028","1","","102",""
"18","8","10353","","5024","1","","102",""
"18","6","10354","","5028","1","","102",""
"18","1","10355","","5024","1","","102",""
"18","7","10356","","5046","1","","102",""
"18","4","10357","","5020","1","","102",""
"18","9","10358","","5020","1","","102",""
"18","2","10359","","5024","1","","102",""
"57","4","1036","","52109","0","","49",""
"18","3","10360","","5024","1","","102",""
"18","7","10361","","5024","1","","102",""
"18","10","10362","","5046","1","","102",""
"18","4","10363","","5024","1","","102",""
"18","1","10364","","5028","1","","102",""
"18","8","10365","","5034","1","","102",""
"18","1","10366","","5034","1","","102",""
"18","10","10367","","5076","1","","102",""
"18","2","10368","","5034","1","","102",""
"18","1","10369","","5076","1","","102",""
"69","3","1037","","74106","0","","17",""
"18","3","10370","","5034","1","","102",""
"18","4","10371","","5034","1","","102",""
"18","10","10372","","5040","1","","102",""
"18","9","10373","","5040","1","","102",""
"18","7","10374","","5040","1","","102",""
"18","2","10375","","5040","1","","102",""
"18","4","10376","","5040","1","","102",""
"31","20","10377","","4026","1","","169",""
"31","11","10378","","4084","1","","169",""
"31","11","10379","","4026","1","","169",""
"69","5","1038","","74102","0","","17",""
"31","2","10380","","4008","1","","169",""
"31","15","10381","","4020","1","","169",""
"31","11","10382","","4020","1","","169",""
"31","2","10383","","4094","1","","169",""
"31","14","10384","","4084","1","","169",""
"31","13","10385","","4038","1","","169",""
"31","2","10386","","4038","1","","169",""
"31","3","10387","","4094","1","","169",""
"31","12","10388","","4032","1","","169",""
"31","15","10389","","4038","1","","169",""
"69","4","1039","","74103","0","","17",""
"31","12","10390","","4008","1","","169",""
"31","13","10391","","4008","1","","169",""
"31","3","10392","","4026","1","","169",""
"31","30","10393","","4008","1","","169",""
"31","3","10394","","4008","1","","169",""
"31","30","10395","","4020","1","","169",""
"31","20","10396","","4038","1","","169",""
"31","15","10397","","4026","1","","169",""
"31","20","10398","","4074","1","","169",""
"31","19","10399","","4020","1","","169",""
"24","13","104","","36108","0","","132",""
"69","6","1040","","74102","0","","17",""
"31","11","10400","","4008","1","","169",""
"31","3","10401","","4044","1","","169",""
"31","13","10402","","4014","1","","169",""
"31","12","10403","","4014","1","","169",""
"31","13","10404","","4054","1","","169",""
"31","2","10405","","4014","1","","169",""
"31","2","10406","","4060","1","","169",""
"31","11","10407","","4014","1","","169",""
"31","11","10408","","4044","1","","169",""
"31","3","10409","","4014","1","","169",""
"69","3","1041","","74102","0","","17",""
"31","20","10410","","4014","1","","169",""
"31","19","10411","","4014","1","","169",""
"31","2","10412","","4044","1","","169",""
"31","14","10413","","4014","1","","169",""
"31","30","10414","","4014","1","","169",""
"31","15","10415","","4014","1","","169",""
"31","13","10416","","4084","1","","169",""
"31","3","10417","","4020","1","","169",""
"31","20","10418","","4032","1","","169",""
"31","12","10419","","4020","1","","169",""
"69","5","1042","","74103","0","","17",""
"31","2","10420","","4020","1","","169",""
"31","30","10421","","4038","1","","169",""
"18","9","10422","","5046","1","","102",""
"18","5","10423","","5046","1","","102",""
"18","6","10424","","5046","1","","102",""
"18","8","10425","","5046","1","","102",""
"18","1","10426","","5046","1","","102",""
"18","2","10427","","5046","1","","102",""
"18","3","10428","","5046","1","","102",""
"18","3","10429","","5084","1","","102",""
"69","6","1043","","74103","0","","17",""
"18","4","10430","","5046","1","","102",""
"18","9","10431","","5052","1","","102",""
"18","5","10432","","5052","1","","102",""
"18","1","10433","","5052","1","","102",""
"18","3","10434","","5052","1","","102",""
"18","9","10435","","5060","1","","102",""
"18","5","10436","","5060","1","","102",""
"18","8","10437","","5060","1","","102",""
"18","3","10438","","5060","1","","102",""
"90","16","10439","","15007","0","","134",""
"69","10","1044","","74106","0","","17",""
"31","3","10440","","4032","1","","169",""
"31","14","10441","","4032","1","","169",""
"31","13","10442","","4020","1","","169",""
"31","20","10443","","4020","1","","169",""
"31","13","10444","","4032","1","","169",""
"31","13","10445","","4026","1","","169",""
"31","14","10446","","4020","1","","169",""
"31","11","10447","","4032","1","","169",""
"31","15","10448","","4032","1","","169",""
"31","2","10449","","4026","1","","169",""
"69","7","1045","","74103","0","","17",""
"31","12","10450","","4038","1","","169",""
"31","19","10451","","4038","1","","169",""
"31","19","10452","","4026","1","","169",""
"31","12","10453","","4026","1","","169",""
"31","30","10454","","4026","1","","169",""
"31","19","10455","","4032","1","","169",""
"31","30","10456","","4032","1","","169",""
"31","2","10457","","4032","1","","169",""
"31","14","10458","","4038","1","","169",""
"31","13","10459","","4044","1","","169",""
"69","8","1046","","74103","0","","17",""
"31","12","10460","","4044","1","","169",""
"31","11","10461","","4054","1","","169",""
"31","13","10462","","4060","1","","169",""
"31","12","10463","","4054","1","","169",""
"31","2","10464","","4054","1","","169",""
"31","3","10465","","4084","1","","169",""
"31","3","10466","","4054","1","","169",""
"31","3","10467","","4060","1","","169",""
"31","12","10468","","4060","1","","169",""
"31","11","10469","","4060","1","","169",""
"69","2","1047","","74103","0","","17",""
"31","20","10470","","4084","1","","169",""
"31","12","10471","","4074","1","","169",""
"34","60","10472","","16012","1","","40",""
"34","56","10473","","16012","1","","40",""
"34","59","10474","","16010","1","","40",""
"34","57","10475","","16010","1","","40",""
"34","55","10476","","16006","1","","40",""
"34","67","10477","","16012","1","","40",""
"34","69","10478","","16012","1","","40",""
"34","59","10479","","16012","1","","40",""
"85","4","1048","","151","0","","53",""
"34","56","10480","","16010","1","","40",""
"34","61","10481","","16006","1","","40",""
"34","69","10482","","16006","1","","40",""
"34","57","10483","","16012","1","","40",""
"34","55","10484","","16008","1","","40",""
"34","68","10485","","16008","1","","40",""
"34","60","10486","","16008","1","","40",""
"34","58","10487","","16006","1","","40",""
"34","60","10488","","16006","1","","40",""
"34","56","10489","","16006","1","","40",""
"56","5","1049","","41207","1","","12",""
"34","68","10490","","16006","1","","40",""
"34","57","10491","","16006","1","","40",""
"34","61","10492","","16012","1","","40",""
"34","55","10493","","16010","1","","40",""
"34","58","10494","","16010","1","","40",""
"34","61","10495","","16008","1","","40",""
"34","67","10496","","16008","1","","40",""
"34","58","10497","","16008","1","","40",""
"34","57","10498","","16008","1","","40",""
"34","67","10499","","16014","1","","40",""
"117","9","105","","561","0","","277",""
"56","9","1050","","41207","1","","12",""
"34","61","10500","","16010","1","","40",""
"34","69","10501","","16010","1","","40",""
"34","68","10502","","16010","1","","40",""
"34","59","10503","","16008","1","","40",""
"34","69","10504","","16008","1","","40",""
"34","60","10505","","16014","1","","40",""
"34","68","10506","","16014","1","","40",""
"34","67","10507","","16010","1","","40",""
"34","60","10508","","16010","1","","40",""
"34","56","10509","","16008","1","","40",""
"56","10","1051","","41207","1","","12",""
"34","59","10510","","16006","1","","40",""
"34","55","10511","","16012","1","","40",""
"18","4","10512","","5060","1","","102",""
"18","9","10513","","5068","1","","102",""
"18","5","10514","","5068","1","","102",""
"18","8","10515","","5068","1","","102",""
"18","6","10516","","5068","1","","102",""
"18","3","10517","","5068","1","","102",""
"18","7","10518","","5068","1","","102",""
"18","1","10519","","5068","1","","102",""
"56","4","1052","","41203","1","","52",""
"18","4","10520","","5084","1","","102",""
"18","2","10521","","5068","1","","102",""
"18","4","10522","","5068","1","","102",""
"18","10","10523","","5068","1","","102",""
"18","9","10524","","5076","1","","102",""
"18","6","10525","","5076","1","","102",""
"18","8","10526","","5076","1","","102",""
"18","2","10527","","5076","1","","102",""
"18","4","10528","","5076","1","","102",""
"18","3","10529","","5076","1","","102",""
"56","3","1053","","41203","1","","52",""
"18","6","10530","","5084","1","","102",""
"18","9","10531","","5084","1","","102",""
"18","10","10532","","5084","1","","102",""
"18","5","10533","","5084","1","","102",""
"18","8","10534","","5084","1","","102",""
"18","2","10535","","5084","1","","102",""
"31","7","10536","","4075","0","","158",""
"31","10","10537","","4075","0","","158",""
"31","30","10538","","4074","1","","169",""
"31","13","10539","","4074","1","","169",""
"56","2","1054","","41203","1","","52",""
"31","12","10540","","4094","1","","169",""
"31","2","10541","","4074","1","","169",""
"31","3","10542","","4074","1","","169",""
"31","14","10543","","4074","1","","169",""
"31","19","10544","","4074","1","","169",""
"31","11","10545","","4074","1","","169",""
"31","15","10546","","4074","1","","169",""
"31","15","10547","","4084","1","","169",""
"31","2","10548","","4084","1","","169",""
"31","12","10549","","4084","1","","169",""
"56","1","1055","","41203","1","","52",""
"31","15","10550","","4094","1","","169",""
"31","13","10551","","4094","1","","169",""
"31","11","10552","","4094","1","","169",""
"31","20","10553","","4094","1","","169",""
"31","30","10554","","4094","1","","169",""
"31","14","10555","","4094","1","","169",""
"31","3","10556","","4098","1","","170",""
"31","15","10557","","4098","1","","170",""
"31","30","10558","","4098","1","","170",""
"31","14","10559","","4098","1","","170",""
"56","8","1056","","41203","1","","52",""
"31","11","10560","","4098","1","","170",""
"31","12","10561","","4098","1","","170",""
"31","2","10562","","4098","1","","170",""
"31","19","10563","","4098","1","","170",""
"31","20","10564","","4098","1","","170",""
"31","13","10565","","4098","1","","170",""
"31","7","10566","","4128","1","","234",""
"31","1","10567","","4128","1","","234",""
"31","10","10568","","4128","1","","234",""
"31","9","10569","","4128","1","","234",""
"56","7","1057","","41203","1","","52",""
"31","4","10570","","4128","1","","234",""
"31","3","10571","","4128","1","","234",""
"31","5","10572","","4128","1","","234",""
"31","6","10573","","4128","1","","234",""
"31","8","10574","","4128","1","","234",""
"31","2","10575","","4128","1","","234",""
"31","10","10576","","4124","1","","587",""
"31","5","10577","","4124","1","","587",""
"31","8","10578","","4124","1","","587",""
"90","3","10579","","15011","0","","134",""
"56","6","1058","","41203","1","","52",""
"90","2","10580","","15011","0","","134",""
"90","1","10581","","15011","0","","134",""
"90","8","10582","","15011","0","","134",""
"90","7","10583","","15011","0","","134",""
"31","8","10584","","4075","0","","158",""
"31","4","10585","","4075","0","","158",""
"31","9","10586","","4075","0","","158",""
"31","5","10587","","4075","0","","158",""
"31","1","10588","","4075","0","","158",""
"31","3","10589","","4075","0","","158",""
"71","8","1059","","23101","0","","56",""
"31","2","10590","","4075","0","","158",""
"31","6","10591","","4075","0","","158",""
"31","10","10592","","4017","0","","158",""
"31","6","10593","","4017","0","","158",""
"31","6","10594","","4005","0","","158",""
"31","1","10595","","4017","0","","158",""
"31","5","10596","","4037","0","","158",""
"31","10","10597","","4005","0","","158",""
"31","1","10598","","4011","0","","158",""
"31","3","10599","","4005","0","","158",""
"31","40","106","","4093","0","","391",""
"71","7","1060","","23101","0","","56",""
"31","3","10600","","4017","0","","158",""
"31","5","10601","","4011","0","","158",""
"31","8","10602","","4017","0","","158",""
"31","3","10603","","4067","0","","158",""
"31","10","10604","","4011","0","","158",""
"31","4","10605","","4011","0","","158",""
"31","6","10606","","4051","0","","158",""
"31","9","10607","","4011","0","","158",""
"31","2","10608","","4011","0","","158",""
"31","1","10609","","4005","0","","158",""
"71","4","1061","","23701","0","","54",""
"31","2","10610","","4005","0","","158",""
"31","9","10611","","4005","0","","158",""
"31","5","10612","","4005","0","","158",""
"31","9","10613","","4037","0","","158",""
"31","1","10614","","4067","0","","158",""
"31","5","10615","","4051","0","","158",""
"31","8","10616","","4037","0","","158",""
"31","2","10617","","4031","0","","158",""
"31","8","10618","","4067","0","","158",""
"31","7","10619","","4031","0","","158",""
"71","6","1062","","23701","0","","54",""
"31","1","10620","","4051","0","","158",""
"31","2","10621","","4017","0","","158",""
"31","8","10622","","4005","0","","158",""
"31","7","10623","","4017","0","","158",""
"31","9","10624","","4017","0","","158",""
"31","7","10625","","4005","0","","158",""
"31","3","10626","","4011","0","","158",""
"31","7","10627","","4011","0","","158",""
"31","6","10628","","4011","0","","158",""
"31","14","10629","","4088","1","","170",""
"24","11","1063","","36215","1","","57",""
"31","20","10630","","4088","1","","170",""
"31","12","10631","","4088","1","","170",""
"31","30","10632","","4088","1","","170",""
"31","19","10633","","4088","1","","170",""
"31","11","10634","","4088","1","","170",""
"31","2","10635","","4088","1","","170",""
"31","3","10636","","4088","1","","170",""
"31","13","10637","","4088","1","","170",""
"31","13","10638","","4034","1","","170",""
"31","20","10639","","4078","1","","170",""
"24","20","1064","","36215","1","","57",""
"31","2","10640","","4024","1","","170",""
"31","2","10641","","4010","1","","170",""
"31","13","10642","","4024","1","","170",""
"31","20","10643","","4016","1","","170",""
"31","20","10644","","4010","1","","170",""
"31","30","10645","","4016","1","","170",""
"31","30","10646","","4034","1","","170",""
"31","19","10647","","4016","1","","170",""
"31","15","10648","","4024","1","","170",""
"31","14","10649","","4078","1","","170",""
"24","19","1065","","36215","1","","57",""
"31","19","10650","","4024","1","","170",""
"31","3","10651","","4010","1","","170",""
"31","11","10652","","4068","1","","170",""
"31","14","10653","","4010","1","","170",""
"31","14","10654","","4016","1","","170",""
"31","11","10655","","4016","1","","170",""
"31","15","10656","","4010","1","","170",""
"31","30","10657","","4010","1","","170",""
"31","13","10658","","4010","1","","170",""
